"","Longitude","Latitude","IsoTime","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"1",1992.12909815748,1584.45547443275,"2019-11-12T21:56:04.000Z",0,5,7,4.12715627,92.52342987,0,0
"2",1993.36331379789,1584.39664638599,"2019-11-12T21:56:05.001Z",0,5,7,2.9460539,92.74342987,0,0
"3",1994.26175177767,1584.38614120237,"2019-11-12T21:56:06.006Z",0,5,7,2.12584393,92.12342987,0,0
"4",1995.19024120999,1584.39155936964,"2019-11-12T21:56:07.007Z",0,5,7,2.19146073,91.31342987,0,0
"5",1996.5523140369,1584.38503511233,"2019-11-12T21:56:07.997Z",0,5,7,3.24132949,91.01342987,0,0
"6",1998.07839447204,1584.38105421902,"2019-11-12T21:56:09.000Z",0,5,7,3.63503028,90.84342987,0,0
"7",1999.79154784947,1584.36457790522,"2019-11-12T21:56:10.001Z",0,5,7,4.06153947,90.81342987,0,0
"8",2001.62357627529,1584.35993357002,"2019-11-12T21:56:11.003Z",0,5,7,4.35681506,90.76342987,0,0
"9",2003.49253134455,1584.33251006558,"2019-11-12T21:56:12.006Z",0,5,7,4.42243186,91.19342987,0,0
"10",2005.36026663794,1584.32687035267,"2019-11-12T21:56:13.006Z",14.34811103,5,7,4.42243186,90.56342987,803.45712224,0
"11",2007.21924153798,1584.36756324324,"2019-11-12T21:56:14.006Z",35.80564645,5,7,4.42243186,89.68342987,2005.02362938,0
"12",2009.19343207528,1584.3735345722,"2019-11-12T21:56:15.009Z",33.7996678,5,7,4.68489905,89.91342987,1892.69401122,0
"13",2011.22007401359,1584.37939527763,"2019-11-12T21:56:16.005Z",81.06906496,5,7,4.81613264,89.93342987,4539.65804116,0
"14",2013.20912391972,1584.39321766988,"2019-11-12T21:56:17.001Z",97.42220221,5,7,4.71770745,89.91342987,5455.39144819,0
"15",2015.21258965158,1584.39907839731,"2019-11-12T21:56:18.002Z",96.74937708,5,7,4.75051585,90.05342987,5417.71498001,0
"16",2017.20208313077,1584.38945806766,"2019-11-12T21:56:19.006Z",113.17454834,5,7,4.71770745,90.25342987,6337.48210523,0
"17",2019.21164786175,1584.39620337247,"2019-11-12T21:56:20.001Z",112.39293307,5,7,4.75051585,90.13342987,6293.71367081,0
"18",2021.22686802826,1584.38658306482,"2019-11-12T21:56:21.008Z",123.33398837,5,7,4.78332424,90.43342987,6906.38448036,0
"19",2023.25118123678,1584.37253958105,"2019-11-12T21:56:22.005Z",122.49381411,5,7,4.81613264,90.68342987,6859.33689381,0
"20",2025.27405288527,1584.3515295886,"2019-11-12T21:56:23.006Z",134.56789816,5,7,4.78332424,90.86342987,7535.45438458,0
"21",2027.30623935836,1584.3246588255,"2019-11-12T21:56:24.008Z",146.70770759,5,7,4.81613264,90.72342987,8215.25232631,0
"22",2029.33598623085,1584.31426431964,"2019-11-12T21:56:25.005Z",151.21813873,5,7,4.81613264,90.52342987,8467.82480884,0
"23",2031.34255690791,1584.32698083242,"2019-11-12T21:56:26.005Z",153.4271838,5,7,4.75051585,90.17342987,8591.52562129,0
"24",2033.3961453236,1584.29723515449,"2019-11-12T21:56:27.000Z",149.30267858,5,7,4.88174944,90.57342987,8360.56399281,0
