"","Longitude","Latitude","IsoTime","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"1",2308.07945965297,18.8809370373586,"2014-09-27T20:38:04.999Z",61.76999488,5,7,3.50204454,70.85405869,3706.80675367,0
"2",2309.53257911166,18.9321408484447,"2014-09-27T20:38:05.995Z",70.9362274,5,7,3.46923614,75.68405869,4256.87078872,0
"3",2310.93800107765,18.9450806982212,"2014-09-27T20:38:06.999Z",70.93774789,5,7,3.33800255,79.46405869,4256.96203306,0
"4",2312.36936973082,18.8999614871803,"2014-09-27T20:38:08.000Z",76.67753728,5,7,3.40361935,83.31405869,4601.40580558,0
"5",2313.7949970673,18.8004325538736,"2014-09-27T20:38:08.996Z",75.85745666,5,7,3.40361935,86.85405869,4552.19290926,0
"6",2315.21587662038,18.7432586898038,"2014-09-27T20:38:09.995Z",79.4940028,5,7,3.37081095,88.82405869,4770.42141674,0
"7",2316.71823941159,18.7087552737569,"2014-09-27T20:38:10.998Z",75.36860797,5,7,3.56766134,89.86405869,4522.85718323,0
"8",2318.39549320447,18.6700494110602,"2014-09-27T20:38:12.007Z",71.74644511,5,7,3.99417053,90.59405869,4305.49181371,0
"9",2320.08102768086,18.6755787452555,"2014-09-27T20:38:13.001Z",74.28102606,5,7,4.02697893,90.17405869,4457.59158008,0
"10",2321.76556842313,18.7204775756862,"2014-09-27T20:38:13.997Z",73.81893569,5,7,4.02697893,89.44405869,4429.86161691,0
"11",2323.54384811767,18.7905906255484,"2014-09-27T20:38:14.993Z",72.69153722,5,7,4.22382932,88.71405869,4362.20662881,0
"12",2325.40184469521,18.8135931496479,"2014-09-27T20:38:15.995Z",74.50586911,5,7,4.42067971,89.03405869,4471.08437315,0
"13",2327.43307621931,18.769910851051,"2014-09-27T20:38:17.003Z",68.42989332,5,7,4.8471889,89.99405869,4106.46611237,0
"14",2329.37708299871,18.7452496957142,"2014-09-27T20:38:17.994Z",67.904169,5,7,4.61753011,90.49405869,4074.91748656,0
"15",2331.2655529824,18.7422638233303,"2014-09-27T20:38:19.001Z",70.0978988,5,7,4.48629651,90.58405869,4206.562834,0
"16",2333.15799785233,18.6953743971664,"2014-09-27T20:38:19.997Z",66.80955074,5,7,4.51910491,91.31405869,4009.22963279,0
"17",2335.01765051794,18.6807766351412,"2014-09-27T20:38:20.995Z",72.08548071,5,7,4.42067971,91.08405869,4325.83728193,0
"18",2336.87310754351,18.6675058934584,"2014-09-27T20:38:21.995Z",63.66673844,5,7,4.42067971,90.68405869,3820.63000813,0
"19",2338.72812300187,18.6457199664124,"2014-09-27T20:38:23.002Z",73.13782349,5,7,4.42067971,90.86405869,4388.98819115,0
"20",2340.6483914134,18.5965081112445,"2014-09-27T20:38:24.001Z",64.53427189,5,7,4.58472171,91.32405869,3872.69054129,0
"21",2342.6694650685,18.5256208741154,"2014-09-27T20:38:25.001Z",68.7995916,5,7,4.8143805,91.78405869,4128.6516426,0
"22",2344.74508173186,18.4515264984183,"2014-09-27T20:38:25.993Z",59.16661152,5,7,4.9456141,91.96405869,3550.57816692,0
"23",2346.9674344767,18.4754134004827,"2014-09-27T20:38:27.000Z",65.48746518,5,7,5.30650649,90.89405869,3929.89150643,0
"24",2349.22798953182,18.4684462580543,"2014-09-27T20:38:28.001Z",59.40519464,5,7,5.37212328,90.67405869,3564.89549878,0
"25",2351.49373391717,18.4597097074988,"2014-09-27T20:38:29.000Z",57.66746648,5,7,5.40493168,90.46405869,3460.61473148,0
"26",2353.73982518366,18.4453332226587,"2014-09-27T20:38:29.998Z",65.78209426,5,7,5.33931488,90.66405869,3947.5721468,0
"27",2355.98613731847,18.393577849889,"2014-09-27T20:38:31.001Z",66.04348007,5,7,5.33931488,91.21405869,3963.25786394,0
"28",2358.25806477443,18.3479047661859,"2014-09-27T20:38:32.001Z",69.11488894,5,7,5.40493168,91.40405869,4147.57258116,0
"29",2360.52336755805,18.2905092823311,"2014-09-27T20:38:33.003Z",68.8566764,5,7,5.40493168,91.59405869,4132.07729132,0
"30",2362.78447460279,18.3024526838591,"2014-09-27T20:38:34.002Z",76.11831791,5,7,5.37212328,90.83405869,4567.84714786,0
"31",2365.03420947891,18.251029055567,"2014-09-27T20:38:34.991Z",71.26891427,5,7,5.37212328,91.28405869,4276.83527041,0
"32",2367.29807701926,18.1500618166285,"2014-09-27T20:38:35.996Z",73.16021867,5,7,5.40493168,92.25405869,4390.33212203,0
"33",2369.5566447207,18.0831556727434,"2014-09-27T20:38:36.998Z",75.59873895,5,7,5.37212328,92.31405869,4536.66730385,0
"34",2371.80119009087,18.0757460097335,"2014-09-27T20:38:37.996Z",74.84346884,5,7,5.33931488,91.39405869,4491.3436743,0
"35",2374.05379546451,18.1032823713594,"2014-09-27T20:38:38.994Z",71.96168622,5,7,5.37212328,90.49405869,4318.40839576,0
"36",2376.30750521433,18.0048587058131,"2014-09-27T20:38:40.004Z",72.48126518,5,7,5.37212328,91.57405869,4349.58823977,0
"37",2378.55635667989,17.984289110227,"2014-09-27T20:38:41.002Z",73.88505422,5,7,5.33931488,91.15405869,4433.82937812,0
"38",2380.80211669173,17.952550146367,"2014-09-27T20:38:41.999Z",75.80188345,5,7,5.33931488,91.13405869,4548.85797048,0
"39",2383.10451751146,17.9361829542128,"2014-09-27T20:38:43.003Z",70.75200201,5,7,5.47054848,90.84405869,4245.81545493,0
"40",2385.36993079436,17.8422933587838,"2014-09-27T20:38:44.002Z",78.75482363,5,7,5.40493168,91.69405869,4726.06340195,0
"41",2387.64406645979,17.7810272489774,"2014-09-27T20:38:45.000Z",75.82841488,5,7,5.40493168,91.78405869,4550.45011707,0
"42",2389.93796569629,17.7232999986432,"2014-09-27T20:38:45.989Z",77.47004067,5,7,5.47054848,91.94405869,4648.96379741,0
"43",2392.21287413963,17.7125727635612,"2014-09-27T20:38:46.997Z",69.63131401,5,7,5.40493168,91.38405869,4178.56316085,0
"44",2394.50533799949,17.6725396369304,"2014-09-27T20:38:47.994Z",78.91569455,5,7,5.47054848,91.30405869,4735.7172382,0
"45",2396.78907945644,17.5946853013766,"2014-09-27T20:38:48.993Z",68.86898995,5,7,5.43774008,91.73405869,4132.81622539,0
"46",2399.07580187723,17.5828521683387,"2014-09-27T20:38:50.004Z",82.64278794,5,7,5.43774008,91.11405869,4959.37947047,0
"47",2401.36042654547,17.5744473834768,"2014-09-27T20:38:51.000Z",80.67510251,5,7,5.43774008,90.95405869,4841.29900688,0
"48",2403.65322161605,17.5703555471315,"2014-09-27T20:38:51.999Z",80.61646383,5,7,5.47054848,90.73405869,4837.78010971,0
"49",2405.9266947816,17.5653790342249,"2014-09-27T20:38:52.997Z",81.50909069,5,7,5.40493168,90.61405869,4891.3464936,0
"50",2408.18029412,17.4751389313601,"2014-09-27T20:38:54.004Z",79.92856363,5,7,5.37212328,91.73405869,4796.49933729,0
