"","Longitude","Latitude","IsoTime","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"1",1102.70354958562,628.911329692138,"2013-10-01T01:53:58.000Z",0,5,7,6.30592086,93.16405487,0,8.55
"2",1104.82561138397,628.928249106326,"2013-10-01T01:53:58.993Z",0,5,7,5.0592017,91.29405487,0,8.55
"3",1106.66289051085,628.967286180595,"2013-10-01T01:54:00.002Z",0,5,7,4.37022532,89.96405487,0,8.55
"4",1108.49961728273,628.903256345622,"2013-10-01T01:54:01.002Z",0,5,7,4.37022532,91.42405487,0,15.67
"5",1110.37423408221,628.80693492479,"2013-10-01T01:54:01.991Z",0,5,7,4.46865052,92.84405487,0,15.67
"6",1112.26939765326,628.712825056237,"2013-10-01T01:54:02.998Z",0,5,7,4.53426732,93.48405487,0,15.67
"7",1114.1509738545,628.631543248702,"2013-10-01T01:54:03.998Z",0,5,7,4.46865052,93.73405487,0,15.67
"8",1116.02636391928,628.537765054528,"2013-10-01T01:54:05.003Z",22.41453677,5,7,4.46865052,94.00405487,1387.6799091,15.67
"9",1117.9297020125,628.430384521565,"2013-10-01T01:54:05.995Z",32.45080817,5,7,4.53426732,94.06405487,2009.02365221,15.67
"10",1119.80873748246,628.280649209531,"2013-10-01T01:54:07.004Z",42.13907826,5,7,4.50145892,95.12405487,2608.82269792,15.67
"11",1121.68103456299,628.016013839585,"2013-10-01T01:54:07.993Z",35.9695705,5,7,4.53426732,97.93405487,2226.86959041,15.67
"12",1123.52041259743,627.754695710049,"2013-10-01T01:54:08.995Z",31.04291532,5,7,4.46865052,99.24405487,1921.86126137,15.67
"13",1125.39856433675,627.525447747596,"2013-10-01T01:54:09.996Z",26.09748729,5,7,4.53426732,99.59405487,1615.69070826,15.67
"14",1127.31206531587,627.33578978677,"2013-10-01T01:54:11.000Z",23.50918045,5,7,4.59988411,98.60405487,1455.44910054,15.67
"15",1129.28875312144,627.198660773597,"2013-10-01T01:54:11.996Z",27.35354709,5,7,4.73111771,97.02405487,1693.45314244,15.67
"16",1131.23859756461,627.11981136193,"2013-10-01T01:54:12.999Z",36.92737041,5,7,4.63269251,95.21405487,2286.16680906,15.67
"17",1133.07731273318,627.079004112185,"2013-10-01T01:54:13.997Z",44.21577218,5,7,4.37022532,93.56405487,2737.39044176,15.67
"18",1134.89282993512,627.05069340309,"2013-10-01T01:54:14.998Z",43.44835551,5,7,4.30460852,92.45405487,2689.87981468,15.67
"19",1136.73949870458,627.037643769284,"2013-10-01T01:54:15.995Z",38.95412981,5,7,4.40303372,91.29405487,2411.64311645,15.67
"20",1138.57158589412,627.007563990293,"2013-10-01T01:54:17.000Z",41.32615236,5,7,4.37022532,91.46405487,2479.97528554,4
"21",1140.4213477279,626.965872493979,"2013-10-01T01:54:17.999Z",37.07216168,5,7,4.40303372,91.54405487,2224.69403765,4
"22",1142.41681489713,626.872979199351,"2013-10-01T01:54:19.004Z",30.61662905,5,7,4.76392611,92.60405487,1837.29863587,4
"23",1144.42454384883,626.79844318982,"2013-10-01T01:54:19.994Z",23.92542967,5,7,4.79673451,92.71405487,1435.76091361,4
"24",1146.41294116037,626.776657203334,"2013-10-01T01:54:20.995Z",19.52177585,5,7,4.73111771,91.79405487,1171.49840676,4
"25",1148.54439262329,626.8005438013,"2013-10-01T01:54:21.998Z",18.4365595,5,7,5.0592017,90.54405487,1106.37475997,4
"26",1150.76432776644,626.846658524751,"2013-10-01T01:54:22.997Z",17.8088885,5,7,5.28886049,89.40405487,1068.70833155,4
"27",1153.00105383104,626.924954268862,"2013-10-01T01:54:23.998Z",14.43421394,5,7,5.32166889,88.36405487,866.19469243,4
"28",1155.20022128135,627.018842907225,"2013-10-01T01:54:25.003Z",11.74372339,5,7,5.25605209,87.49405487,704.73881822,4
"29",1157.42799955692,627.124343295914,"2013-10-01T01:54:26.000Z",9.10730165,5,7,5.32166889,86.86405487,546.52760356,4
"30",1159.67135359113,627.205625159239,"2013-10-01T01:54:27.004Z",11.78402653,5,7,5.35447729,86.84405487,707.15740217,4
"31",1162.13155338814,627.292768264404,"2013-10-01T01:54:28.006Z",5.55247267,5,7,5.84660327,87.16405487,333.20292832,4
"32",1164.70763256081,627.358015115692,"2013-10-01T01:54:28.998Z",2.67998868,5,7,6.14187886,87.86405487,160.82565925,4
"33",1167.29763052603,627.413972422138,"2013-10-01T01:54:29.997Z",1.9252631,5,7,6.17468726,87.82405487,115.53470716,4
"34",1169.8512849958,627.474906269678,"2013-10-01T01:54:31.002Z",0,5,7,6.07626207,88.18405487,0,4
"35",1172.33843862212,627.510183797166,"2013-10-01T01:54:31.995Z",0,5,7,5.91222007,88.50405487,0,4
"36",1174.81421419819,627.512285193633,"2013-10-01T01:54:32.995Z",0,5,7,5.87941167,89.37405487,0,4
"37",1177.23475651416,627.496360758582,"2013-10-01T01:54:33.998Z",0,5,7,5.74817808,90.08405487,0,4
"38",1179.60017604952,627.488619616057,"2013-10-01T01:54:34.998Z",0,5,7,5.61694448,90.06405487,0,4
"39",1181.97719456898,627.491605503468,"2013-10-01T01:54:35.997Z",0,5,7,5.64975288,90.14405487,0,4
"40",1184.10389594967,627.433989571316,"2013-10-01T01:54:37.001Z",0,5,7,5.0592017,90.90405487,0,4
"41",1185.90129665383,627.425363684042,"2013-10-01T01:54:38.006Z",0,5,7,4.27180012,90.68405487,0,4
"42",1187.66975513982,627.416074282996,"2013-10-01T01:54:39.006Z",0,5,7,4.20618333,90.51405487,0,4
"43",1189.44826605735,627.410766078522,"2013-10-01T01:54:39.998Z",16.50291139,5,7,4.23899172,90.50405487,990.33687046,4
"44",1191.29195223256,627.404794327273,"2013-10-01T01:54:40.993Z",19.56453289,5,7,4.37022532,90.45405487,1174.0642491,4
"45",1193.20291252592,627.42923402861,"2013-10-01T01:54:41.993Z",21.27683575,5,7,4.53426732,89.82405487,1276.81924885,4
"46",1195.06095933623,627.386879171748,"2013-10-01T01:54:43.000Z",21.74893929,5,7,4.43584212,90.54405487,1305.1501007,4
"47",1196.9256341601,627.409107088218,"2013-10-01T01:54:44.001Z",16.90438883,5,7,4.43584212,89.84405487,1014.42946216,4
"48",1198.79406484509,627.439960913178,"2013-10-01T01:54:45.007Z",29.27345383,5,7,4.43584212,89.39405487,1756.69492227,4
"49",1200.73474062191,627.471920691861,"2013-10-01T01:54:46.002Z",28.02957872,5,7,4.63269251,89.25405487,1682.05019112,4
"50",1202.71374827987,627.48474895168,"2013-10-01T01:54:47.006Z",49.33987675,5,7,4.69830931,89.68405487,2960.87750596,4
"51",1204.6982792414,627.422930845784,"2013-10-01T01:54:48.011Z",48.99772455,5,7,4.73111771,91.04405487,2940.34501102,4
"52",1206.63089096138,627.385441710228,"2013-10-01T01:54:48.995Z",57.05539387,5,7,4.59988411,91.25405487,3423.88435946,4
"53",1208.58217153573,627.378253318263,"2013-10-01T01:54:50.000Z",56.65133163,5,7,4.63269251,90.46405487,3399.63665389,4
"54",1210.5209693812,627.402803606799,"2013-10-01T01:54:50.994Z",57.15479351,5,7,4.59988411,89.86405487,3429.84931479,4
"55",1212.48130819737,627.379248518202,"2013-10-01T01:54:52.005Z",50.07884771,5,7,4.66550091,90.11405487,3005.22302586,4
"56",1214.44728080599,627.349500623392,"2013-10-01T01:54:52.992Z",50.07884771,5,7,4.66550091,90.79405487,3005.22302586,4
"57",1216.40960801885,627.331143062491,"2013-10-01T01:54:53.994Z",43.61073822,5,7,4.66550091,90.68405487,2617.07288945,4
"58",1218.37359223079,627.337114703731,"2013-10-01T01:54:55.004Z",43.61073822,5,7,4.66550091,90.32405487,2617.07288945,4
"59",1220.34265790216,627.351380424285,"2013-10-01T01:54:55.999Z",41.26253993,5,7,4.69830931,90.04405487,2476.15791426,4
"60",1222.32707842031,627.345076920864,"2013-10-01T01:54:57.003Z",41.16968571,5,7,4.73111771,90.01405487,2470.5857489,4
"61",1224.45830896038,627.374824793672,"2013-10-01T01:54:58.000Z",48.53153161,5,7,5.0592017,89.27405487,2912.36885344,4
"62",1226.71138406932,627.467275671136,"2013-10-01T01:54:59.004Z",45.85523365,5,7,5.35447729,87.96405487,2751.76467367,4
"63",1228.9709767155,627.589916980796,"2013-10-01T01:55:00.009Z",56.18490987,5,7,5.38728569,86.71405487,3371.64676412,4
"64",1231.21068548581,627.829006596675,"2013-10-01T01:55:01.000Z",58.13695356,5,7,5.38728569,83.79405487,3488.78857012,4
"65",1233.40223096674,628.193502311444,"2013-10-01T01:55:01.998Z",62.59196698,5,7,5.35447729,80.03405487,3756.13315792,4
"66",1235.62106165421,628.622028536165,"2013-10-01T01:55:03.002Z",59.11437354,5,7,5.45290249,77.40405487,3547.44337488,4
"67",1237.81172345788,629.120224861311,"2013-10-01T01:55:04.000Z",58.27587179,5,7,5.45290249,74.39405487,3497.12502914,4
"68",1239.87015678502,629.65248239461,"2013-10-01T01:55:05.000Z",63.16072117,5,7,5.19043529,72.32405487,3790.26399928,4
"69",1241.76112291613,630.200222156384,"2013-10-01T01:55:06.003Z",84.25455363,5,7,4.8623513,70.06405487,5056.101252,4
"70",1243.5124595336,630.819733050452,"2013-10-01T01:55:06.997Z",88.03656414,5,7,4.63269251,66.89405487,5283.059051,4
"71",1245.28080775362,631.428517402549,"2013-10-01T01:55:08.000Z",88.00548971,5,7,4.66550091,65.60405487,5281.19428028,4
"72",1247.04120236175,632.080320357082,"2013-10-01T01:55:09.003Z",83.30361834,5,7,4.69830931,64.46405487,4999.03578916,4
"73",1248.73708479942,632.793941440299,"2013-10-01T01:55:09.996Z",77.91131885,5,7,4.66550091,61.80405487,4675.44482497,4
"74",1250.33189027472,633.526915504374,"2013-10-01T01:55:11.000Z",75.26561646,5,7,4.50145892,59.80405487,4516.67668028,4
"75",1251.66886710723,634.25192708651,"2013-10-01T01:55:12.000Z",78.64735862,5,7,3.97652453,56.91405487,4719.61444535,4
"76",1252.95326175697,634.965548323739,"2013-10-01T01:55:13.000Z",80.14240997,5,7,3.84529094,54.80405487,4809.33221897,4
"77",1254.40015244384,635.767197488672,"2013-10-01T01:55:13.997Z",76.42554475,5,7,4.33741692,53.69405487,4586.28377722,4
"78",1255.95066085734,636.701883428044,"2013-10-01T01:55:15.003Z",70.44180289,5,7,4.79673451,52.03405487,4227.20045878,4
"79",1257.51619271686,637.698166663509,"2013-10-01T01:55:16.000Z",71.89135138,5,7,4.9607765,50.46405487,4314.18761453,4
"80",1259.13695770147,638.727183934213,"2013-10-01T01:55:17.004Z",69.23328496,5,7,5.1248185,49.42405487,4154.6775059,4
"81",1260.62350639841,639.846219133329,"2013-10-01T01:55:18.009Z",64.90295382,5,7,5.1248185,46.36405487,4245.69492549,20.19
"82",1262.04719959116,641.018004687087,"2013-10-01T01:55:19.001Z",60.56517759,5,7,5.1248185,43.61405487,3961.93473501,20.19
